,Library.Full.Name,Library.Number,Survey.Year.From,A1.3.Ontario.Library.Service..OLS..Region..English.,A1.4.Type.of.Library.Service..English.,A1.5.Mailing.Address,A1.9.Street.Address,A1.10.City.Town,A1.11.Province,A1.12.Postal.Code,A1.13.Web.Site.Address,A1.14..No..of.Active.Library.Cardholders,B1.1..Net.Balance.brought.forward.from.previous.year,B2.1.1..Public.Library.Operating.Grant..PLOG.,B2.1.2..Pay.Equity.Grant,B2.1.3..First.Nation.Salary.Supplement.Grant,B2.1.4..Total.Provincial.Operating.Funding,B2.2..Local.Operating.Funding..e.g..Municipality.or.Band.local.operating.funding.,B2.4.1.03..Trillium.Foundation.funding,B2.4.1.04..Provincial.student.employment.funding,B2.4.1.05..ServiceOntario,B2.4.1.07..CAP.youth.support,B2.4.1.08..Young.Canada.Works,B2.4.1.10..OLCF,B2.4.1.99..Other.Project.Grant,B2.4.1a..Total.Project.Grants,B2.5..Donations..monies.donated.by.outside.bodies..e.g..Friends.groups..trust.funds.etc..,B2.6..Self.Generated.Revenue..e.g..fines..fees..sales.fundraising..room.rentals..cafe.revenue..etc..,B2.7..Debt.Services.and.Reserve.Fund.Revenues,B2.8..Other..Specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..e.g..Connectivity.,B2.9..Total.Operating.Revenues,B3.1..Provincial,B3.2..Federal,B3.3..Local,B3.4..Other..specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..report.each.funding.source.on.a.separate.line.,B3.5..Total.Capital.Revenues,B4.01..Materials,B4.01.1..General..Include.all.physical.items.that.are.not.electronic..e.g..books..periodicals..etc..,B4.01.2..Electronic..e.g..electronic.subscriptions.and.other.databases..downloadable.media..gaming..software..Playaway..DVDs..and.e.resources.,B4.02..Staffing..Total.funds.spent.on.all.staff..including.benefits..,B4.03..Staff.Training..Total.funds.spent.on.staff.training..including.travel.and.accommodation.,B4.04..Facilities.Utilities..Costs.related.to.library.facility.operation..e.g..insurance..rent..lighting..maintenance..etc..,B4.05.1..Telephone.and.Fax,B4.05.2..Dedicated.Internet.Connectivity.Costs..e.g..wireless..ISDN..dedicated.lines..,B4.06..Computer.Services..Total.spent.on.computer.equipment.and.related.expenses..e.g..computer.maintenance.contracts..etc...new.automated.systems..etc..,B4.07..Debt.Charges.and.Transfers.to.Reserve.Funds,B4.08..Funds.returned.to.government.sources,B4.09..Contract.payments.made.to.library.board.for.library.services..Specify.the.library.board.s..and.amount.given.to.each.board..report.each.payment.on.a.separate.line.,B4.10..Other..specify.all.other.expenditures.not.reported.above.and.indicate.the.amount.spent.for.each.expenditure.listed..report.each.item.on.a.separate.line.,B5.0..Total.Operating.Expenditures,B6.0..Total.Capital.Expenditures..funds.expended.on.land..building.construction.renovation.or.furniture.,C4.1.F..No,C4.1.T..Yes,C4.2..If.yes..how.many,C4.3.01..Freegal,C4.3.02..Freading,C4.3.03..Hoopla,C4.3.04..Zinio,C4.3.05..IndieFlix,C4.3.06..Flipster,C4.3.07..Naxos,C4.3.90..Other,D1.0.H..How.many.hours.per.week.in.your.library.constitute.a.full.time.position..must.be.at.least.32.5.hours..,D1.1.1.C..Librarians,D1.1.2.C..Library.Technicians,D1.1.3.C..EXCEL.Graduates,D1.1.4.C..Other.Staff,D1.1.5.C..Volunteers,D1.2.1.C..Librarians,D1.2.1.H..Librarians,D1.2.2.C..Library.Technicians,D1.2.2.H..Library.Technicians,D1.2.3.C..EXCEL.Graduates,D1.2.3.H..EXCEL.Graduates,D1.2.4.C..Other.Staff,D1.2.4.H..Other.Staff,D1.2.5.C..Volunteers,D1.2.5.H..Volunteers,E1.1..Total.No..of.Public.Access.Workstations.available.in.your.library,E1.1.1..Provide.Internet.access,E1.1.2..Provide.OPAC.and.or.ILS.Access,E1.1.4..Total.number.of.lending.laptops..netbooks..and.tablets..e.g..iPads.,E1.2..E.readers,E2.1.F..Does.your.library.have.an.automated.catalogue.system.,E2.1.T..Does.your.library.have.an.automated.catalogue.system.,E2.3.F..Does.your.library.provide.wireless.Internet.connection.,E2.3.T..Does.your.library.provide.wireless.Internet.connection.,E2.4.F..Does.your.library.have.a.3D.Printer.s.,E2.4.T..Does.your.library.have.a.3D.Printer.s.,E2.5..If.yes.state.how.many.,E2.6.F..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.,E2.6.T..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.,E2.7..If.yes.state.how.many.,E3.1.SPC..Main.Library,E3.1.SPH..Main.Library,E3.2.SPC..Branches.open.12.hours.per.week.or.more,E3.2.SPH..Branches.open.12.hours.per.week.or.more,E3.3.SPC..Branches.open.less.than.12.hours.per.week,E3.3.SPH..Branches.open.less.than.12.hours.per.week,E3.4.SPC..Bookmobile.stop.locations,E3.4.SPH..Bookmobile.stop.locations,E3.5.SPC..Deposit.Stations.and.Kiosks..refer.to.criteria.,E3.5.SPH..Deposit.Stations.and.Kiosks..refer.to.criteria.,E3.6.SPC..No..of.Bookmobiles.owned.by.your.library.board,F1.0..Total.Annual.Circulation..Actual.Annual.Direct.Circulation.,F2.1.P..No..of.programs.held.annually,F2.2.A..Annual.program.attendance,F2.301.Attendance..Early.literacy.and.Early.learning,F2.301.Programs..Early.literacy.and.Early.learning,F2.302.Attendance..Other.Children.s.programming,F2.302.Programs..Other.Children.s.programming,F2.303.Attendance..Summer.Reading,F2.303.Programs..Summer.Reading,F2.304.Attendance..Homework.help,F2.304.Programs..Homework.help,F2.305.Attendance..Class.instruction.at.a.library.or.school,F2.305.Programs..Class.instruction.at.a.library.or.school,F2.306.Attendance..Teen.programming,F2.306.Programs..Teen.programming,F2.307.Attendance..Newcomer.focus,F2.307.Programs..Newcomer.focus,F2.308.Attendance..Careers..job.help...skills.,F2.308.Programs..Careers..job.help...skills.,F2.309.Attendance..Business.Development,F2.309.Programs..Business.Development,F2.310.Attendance..Community.Development,F2.310.Programs..Community.Development,F2.311.Attendance..Technology..social.media.and.computer.literacy.,F2.311.Programs..Technology..social.media.and.computer.literacy.,F2.311a.Attendance..Maker.space..Digital.media.lab..Self.publishing,F2.311a.Programs..Maker.space..Digital.media.lab..Self.publishing,F2.312.Attendance..Genealogy..local.history..Doors.Open,F2.312.Programs..Genealogy..local.history..Doors.Open,F2.313.Attendance..Adult.learning..not.covered.elsewhere.,F2.313.Programs..Adult.learning..not.covered.elsewhere.,F2.314.Attendance..Seniors.programming,F2.314.Programs..Seniors.programming,F2.315.Attendance..Culture.Days..poetry.and.story.readings..art.shows,F2.315.Programs..Culture.Days..poetry.and.story.readings..art.shows,F2.316.Attendance..First.Nations.Public.Library.Week,F2.316.Programs..First.Nations.Public.Library.Week,F2.317.Attendance..First.Nation.Communities.Reads,F2.317.Programs..First.Nation.Communities.Reads,F2.318.Attendance..Ontario.Public.Library.Week...Canadian.Library.Month,F2.318.Programs..Ontario.Public.Library.Week...Canadian.Library.Month,F2.319.Attendance..Book.Clubs,F2.319.Programs..Book.Clubs,F2.320.Attendance..Other,F2.320.Programs..Other,F3.1.1..No..of.requests.made.to.other.libraries,F3.1.2..No..of.items.being.borrowed,F3.2.1..No..of.requests.received.from.other.libraries,F3.2.2..No..of.items.lent,G1.1.1.W..All.circulation.except.E.books..downloadable.audio.books..music.and.video,G1.1.2.W..All.circulation.for.E.books..downloadable.audio.books..music.and.video.,G1.1.3.W..Total.circulation.of.all.library.materials,G1.2.1.W..Total.In.Library.Materials.Use,G1.3.1.W..No..of.people.using.library.workstations,G1.3.2.W..No..of.times.electronic.databases.are.accessed.by.library.users,G1.3.3.W..No..of.people.using.public.library.wireless.connection,G1.3.4.W..No..of.people.using.Maker.Spaces..Digital.Media.labs..Self.Publishing.Centres,G1.4.1.W..No..of.standard.reference.transactions,G1.4.2.W..No..of.electronic.reference.transactions,G1.4.3.W..No..of.Reader.s.Advisory.transactions,G1.4.4.W..No..of.Information.Communication.Technology..software.and.social.media.support.requests,G1.4.5.W..Average.staff.time.in.minutes.per.Information.Communication..Technology..software.and.social.media.support.request.,G1.4.6.W..Number.of.times.accessible.material..equipment.or.devices.are.requested,G1.5.1.W..No..of.visits.to.the.library.made.in.person,G1.5.2.W..No..of.electronic.visits.to.the.library.website,G1.5.3.W..No..of.Social.Media.visits,H1.1.1.01..Books,H1.1.1.02..E.books,H1.1.1.03..Databases.and.Other.Downloadable.Services,H1.1.1.04..Computer.software,H1.1.1.05..Connectivity,H1.1.1.06..Integrated.Library.systems,H1.1.1.07..Corporate.Discount.Programs,H1.1.1.08..Municipal.and.Local.government,H1.1.1.92..Other.Types.of.Consortia,H1.2.1.F..No,H1.2.1.T..Yes,H1.2.2..If.Yes..provide.number.of.Friends.or.Foundations.organizations.your.public.library.works.with..,H1.3.1.F..No,H1.3.1.T..Yes,H1.3.2.10..Instagram,H1.3.2.11..Blogs,H1.3.2.12..Twitter,H1.3.2.13..Facebook,H1.3.2.14..Google.,H1.3.2.15..RSS.feeds,H1.3.2.16..Flickr,H1.3.2.17..YouTube,H1.3.2.18..LinkedIn,H1.3.2.19..Pinterest,H1.3.2.20..Tumblr,H1.3.2.90..Other.Social.Media,H1.4.1.F..No,H1.4.1.T..Yes,H1.4.2..If.Yes..how.many...,H1.4.3.21..Community.museums,H1.4.3.22..Art.galleries,H1.4.3.23..Municipal.cultural.planning.partnerships,H1.4.3.24..Archives,H1.4.3.25..Heritage.Organizations,H1.4.3.26..Ethno.cultural.and.Newcomer.Service.Organizations,H1.4.3.93..Other.Cultural.Partners,H1.5.1.F..No,H1.5.1.T..Yes,H1.5.2..If.Yes..how.many.,H1.5.3.40..Early.Childhood.Organizations,H1.5.3.41..School.boards..including.local.schools.and.local.education.authorities,H1.5.3.42..Community.Colleges,H1.5.3.43..Universities,H1.5.3.44..Distance.Education,H1.5.3.94..Other.Education.Sector.Partners,H1.5.4..Please.provide.highlights.or.examples.of.your.library.s.partnerships.with.the.Education.sector.,H1.7.1.F..No,H1.7.1.T..Yes,H1.7.2.31..ServiceOntario,H1.7.2.32..ESDC,H1.7.2.34..Municipal.services..e.g..licences.,H1.7.2.35..Health,H1.7.2.36..CAP.Youth,H1.7.2.91..Other.government.Service.Partnerships,H1.8.1.F..No,H1.8.1.T..Yes,H1.8.2.PC..Please.outline.your.projects.in.the.field.below..Provide.year.the.project.is.planned.for.,H1.8.3.F..No,H1.8.3.T..Yes,H1.8.4.TN..Please.outline.your.technology.needs.in.the.field.below.,H1.9.1.F..No,H1.9.1.T..Yes,H1.9.2.51..Chamber.of.Commerce,H1.9.2.52..Business.Improvement.Area..BIA.,H1.9.2.95..Other.Business.and.Economic.Sector.Partnerships,P1.1..Resident.Population.Served,P1.2..Contracting.Population.Served,P2.1..Contracting.Households.Served,P2.2..Resident.Households.Served
641,Oxford County,L0257,2017,Southern Ontario Library Service,"County, County co-operative or Regional Municipality Library",21 Reeve St. P.O. Box 1614 ,21 Reeve St. P.O. Box 1614 ,Woodstock,Ontario,N4S7Y3,http://www.ocl.net,"16,674","157,183","135,675","3,229",0,"138,904","3,604,321",0,0,0,0,0,"19,699",0,"43,562","33,738","60,049","455,133",0,"4,335,707",0,0,"122,203",0,"122,203","452,082","324,057","128,025","2,117,766","23,692","699,324","23,417","32,033","234,909","437,123",0,0,"185,224","4,205,570",0,0,1,7,1,1,1,1,1,0,0,2,35,6,3,1,4,0,4,90,0,0,3,61,37,497,23,5,83,83,8,13,19,0,1,0,1,0,0,0,0,1,3,0,0,14,354,0,0,0,0,0,0,0,"565,081","2,890","30,084","7,350",465,"11,447",804,"1,683",74,0,0,0,0,"1,153",122,0,0,340,159,0,0,0,0,"1,115",323,195,154,0,0,"3,450",339,"2,731",353,75,10,0,0,0,0,0,0,545,87,0,0,"3,189","3,090","5,893","3,511","8,953","2,010","10,963",238,409,"6,405","1,298",0,85,27,65,82,6,0,"6,408","5,277","5,930",0,1,0,0,0,1,0,0,0,0,1,3,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,5,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,"25,000",0,1,1,0,0,"67,124",0,0,"27,999"
642,Papineau-Cameron Twp,L0260,2017,Ontario Library Service - North,Contracting Municipality,4861 Hwy 17 P.O. Box 630 ,4861 Hwy 17 P.O. Box 630 ,Mattawa,Ontario,P0H1V0,papineaucameron.ca,0,0,"1,878",0,0,"1,878",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,878",0,"1,878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,016",0,0,539
643,Parry Sound,L0095,2017,Ontario Library Service - North,Public or Union Library,29 Mary Street ,29 Mary Street ,Parry Sound,Ontario,P2A1E3,www.parrysoundlibrary.ca,"3,749","-1,963","13,493","1,597",0,"15,090","178,386",0,0,0,"12,688",0,0,"7,546","24,066","29,020","30,916",0,"44,035","439,984",0,0,0,0,0,"43,207","41,233","1,974","303,874","2,204","43,611",720,"1,453","3,206",0,0,0,"21,886","420,161","14,804",0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,3,6,0,0,2,35,0,0,0,0,0,0,7,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,"50,350",304,"4,462",87,5,"1,355",95,568,14,0,0,354,12,377,53,0,0,0,0,0,0,0,0,0,0,0,0,2,1,128,63,0,0,"1,368",35,0,0,0,0,71,2,65,11,87,13,935,696,"1,450",825,"1,062",142,"1,204",262,381,9,242,0,35,19,22,40,185,4,592,71,310,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,1,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,"8,000",0,1,0,1,0,"6,321","4,419","5,352","3,108"
644,Pelham,L0262,2017,Southern Ontario Library Service,Public or Union Library,P.O. Box 830 ,43 Pelham Town Square ,Fonthill,Ontario,L0S1E0,www.pelhamlibrary.on.ca,"6,478",0,"22,456",932,0,"23,388","787,690",0,0,0,0,"1,197",0,0,"4,532","28,846","39,872","47,709","8,728","940,765",0,0,0,0,0,"79,316","55,242","24,074","748,928","3,786","75,879","4,089",636,"18,134","10,000",0,0,0,"940,768",0,0,1,1,1,0,0,0,0,0,0,0,35,1,1,0,1,0,0,0,3,75,0,0,0,0,150,42,24,24,24,10,5,0,1,0,1,0,0,0,0,0,0,1,48,1,32,0,0,0,0,0,0,0,"177,074",605,"8,015",911,83,407,35,742,40,0,0,"1,883",98,300,42,0,0,11,10,0,0,0,0,44,12,0,0,57,6,"2,109",168,981,54,268,8,0,0,0,0,0,0,302,49,0,0,"4,438","4,410","5,207","4,256","2,241","1,088","3,329",116,124,259,198,0,47,0,45,43,27,9,"2,126",538,"1,688",1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,1,0,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"340,000",0,1,"15,000",0,0,0,0,0,"15,641",0,0,"6,977"
645,Pembroke,L0071,2017,Southern Ontario Library Service,Public or Union Library,237 Victoria Street ,,Pembroke,Ontario,K8A4K5,www.pembrokelibrary.ca,"2,327","-90,000","26,479","20,960",0,"47,439","512,261",0,0,0,"3,334",0,0,"2,000","11,082","1,547","15,332",0,"5,730","769,755",0,0,"70,000",0,"70,000","48,529","31,808","16,721","475,574","8,942","60,522","5,938","3,432","6,000",0,0,0,"12,812","621,749","4,000",0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,3,87,0,0,7,157,28,35,26,23,4,9,2,0,1,0,1,0,1,1,0,1,1,1,54,0,0,0,0,0,0,0,0,0,"141,000","1,161","9,994","2,669",239,"1,513",213,"2,416",252,220,69,191,19,126,20,465,93,70,5,149,5,790,89,39,13,134,29,40,3,90,10,47,7,302,10,22,1,0,0,45,4,234,46,432,34,"2,271","1,801","3,008","2,285","2,395",151,"2,546",274,49,34,106,20,307,67,60,159,4,14,"1,747",697,"3,727",0,1,0,0,0,0,1,1,1,0,1,12,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,32,1,1,1,0,1,1,0,0,1,9,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,"50,000",0,1,"20,000",0,1,0,1,1,"10,867","8,133","3,975","6,543"
646,Penetanguishene,L0263,2017,Southern Ontario Library Service,Public or Union Library,24 Simcoe Street ,24 Simcoe Street ,Penetanguishene,Ontario,L9M1R6,www.penetanguishene.library.on.ca,"2,957",0,"12,780",596,0,"13,376","374,256",0,0,425,0,0,0,0,"3,425","16,807","7,168",0,0,"471,635",0,0,"21,182",0,"21,182","38,793","33,863","4,930","361,803","3,299","33,778","2,039",0,"7,702",0,0,0,"5,793","453,207","21,182",0,1,1,0,0,0,0,0,1,0,0,35,1,1,0,0,0,0,0,0,0,1,19,4,20,14,3,9,6,9,10,4,0,1,0,1,0,0,0,0,1,1,1,57,0,0,1,8,0,0,0,0,0,"94,695",97,"1,493",5,2,103,16,92,5,0,0,186,9,8,2,14,3,18,2,14,4,233,7,8,5,3,3,25,1,10,1,52,2,373,12,0,0,0,0,56,4,146,5,147,14,"1,090","1,078","1,167",759,"1,743",105,"1,848",61,56,336,167,42,16,4,19,11,3,0,"2,663",336,"1,082",1,1,1,1,0,1,1,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,1,3,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,"2,000",0,1,"15,000",0,0,0,0,0,"8,962","3,630","2,991","3,680"
647,Perry Twp,L0202,2017,Ontario Library Service - North,Public or Union Library,25 Joseph P.O. Box 39 ,25 Joseph St ,Emsdale,Ontario,P0A1J0,www.olsn.ca/perrylibrary,375,0,"6,639",394,0,"7,033","76,062",0,0,0,0,0,0,0,0,0,"1,603",0,962,"85,660",0,0,0,0,0,"8,855","7,871",984,"56,811","1,024","6,944",755,733,"6,002",0,0,0,"7,642","88,766",0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,2,24,1,19,0,0,6,5,1,1,12,0,1,0,1,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,"5,187",52,444,0,0,30,2,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,27,68,4,65,2,0,0,0,0,0,0,60,10,0,0,68,64,386,228,103,27,130,11,42,0,23,0,2,0,5,1,10,0,130,0,20,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5,000",0,0,0,0,0,"2,454",0,0,"1,701"
648,Perth and District Union,L0264,2017,Southern Ontario Library Service,Public or Union Library,30 Herriott Street ,,Perth,Ontario,K7H1T2,www.perthunionlibrary.ca,"6,114",0,"39,695","3,122",0,"42,817","518,017",0,0,0,"14,005","3,427",0,"4,393","25,721","60,913","27,854","145,415","1,620","822,357",0,0,0,0,0,"67,572","56,592","10,980","424,580","3,830","56,929","1,320","1,620","10,543","55,401",0,0,"71,488","693,283","130,279",0,1,2,0,0,0,0,0,1,0,1,36.25,1,1,0,0,0,0,0,0,0,0,0,9,161,30,30,17,15,2,3,7,0,1,0,1,0,1,1,0,1,1,1,46,0,0,0,0,0,0,0,0,0,"121,753",656,"5,142",752,156,362,41,564,32,113,28,"1,707",69,571,69,0,0,0,0,0,0,0,0,135,135,0,0,0,0,756,109,0,0,0,0,0,0,0,0,0,0,182,17,0,0,"3,055","2,717","2,837","1,812","2,341",352,"2,693",37,212,"1,006",162,10,72,10,31,28,7,1,"2,529",245,29,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,"80,000",0,1,"4,000",0,1,1,1,0,"19,368",0,0,"10,804"
649,Perth East,L0265,2017,Southern Ontario Library Service,Public or Union Library,19 Mill Street East 190 ,19 Mill Street East ,Milverton,Ontario,N0K1M0,www.pertheast.library.on.ca,"1,212",0,"19,614",0,0,"19,614","224,050",0,"4,104",0,0,"2,495",0,0,"9,599","3,478","10,182",0,"2,242","269,165",0,0,0,0,0,"30,436","23,101","7,335","154,522","1,566","23,822","1,363","3,663","3,939","15,550",0,0,"36,738","271,599",0,0,1,1,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,1,15,6,52,0,0,10,9,2,2,0,0,1,0,1,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,"56,019",327,"3,241","1,487",119,615,54,138,74,0,0,140,7,21,2,0,0,6,4,0,0,0,0,40,11,0,0,0,0,5,1,173,25,90,15,0,0,0,0,20,1,83,2,423,12,"8,346","8,328","9,496","9,246","1,072",51,"1,123",30,96,49,58,0,31,3,33,17,9,11,323,318,87,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,1,"2,000",0,1,0,1,0,"9,765",0,0,"4,155"
650,Perth South Twp,L0266,2017,Southern Ontario Library Service,Contracting Municipality,3191 Road 122 ,,St. Pauls,Ontario,N0K1V0,www.perthsouth.ca,0,0,"7,761",0,0,"7,761","99,309",0,0,0,0,0,0,0,0,0,0,0,0,"107,070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107,070",0,"107,070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,995",0,0,"1,598"
651,Petawawa,L0267,2017,Southern Ontario Library Service,Public or Union Library,16 Civic Centre Road ,16 Civic Centre Road ,Petawawa,Ontario,K8H3H5,www.petawawapubliclibrary.ca,"6,962","78,371","22,892","22,116",0,"45,008","547,971",0,0,425,0,0,0,"14,382","20,313","2,391","30,806",0,"2,006","648,495",0,0,0,0,0,"53,307","35,187","18,120","449,217","2,298","59,370","1,609","3,417","22,203",0,0,0,"38,465","629,886","1,183",0,0,0,0,0,0,0,0,0,0,0,35,1,1,1,1,0,0,0,0,0,0,0,5,82,100,20,18,18,18,0,0,0,1,0,1,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,"109,936",366,"12,125","1,651",55,"4,176",162,"2,010",17,0,0,"1,032",22,115,9,0,0,0,0,0,0,"1,644",24,74,8,0,0,0,0,489,24,32,14,0,0,0,0,0,0,60,1,134,10,708,20,"1,218","1,061","2,560","1,911","1,690",226,"1,916",225,140,62,318,0,23,4,28,11,7,8,"1,298",416,92,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,1,0,1,0,0,0,1,0,1,4,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"10,000",0,1,0,0,1,"16,290",0,0,"6,967"
652,Peterborough,L0268,2017,Southern Ontario Library Service,Public or Union Library,345 Aylmer Street North ,,Peterborough,Ontario,K9H3V7,www.peterborough.library.on.ca,"13,735","-64,154","123,224","9,582",0,"132,806","3,489,752",0,0,0,0,0,0,0,"10,902","255,497","100,148","420,471","8,513","4,418,089",0,0,0,"5,327,725","5,327,725","467,785","234,057","233,728","2,040,337","7,659","101,244","11,294","9,158","14,382","1,113,413",0,0,"46,368","3,811,640","519,648",0,1,11,1,0,1,1,1,1,0,6,35,6,4,0,7,0,0,0,6,104,1,20,23,386,76,200,27,15,21,0,0,0,1,0,1,0,0,0,0,0,0,1,57,1,15,0,0,0,0,0,0,0,"485,325",287,"7,697","4,106",80,"1,027",25,997,12,169,16,100,1,105,11,804,34,0,0,0,0,0,0,89,89,0,0,0,0,0,0,130,2,0,0,0,0,0,0,19,1,151,16,0,0,"2,304","1,900","6,837","3,009","24,410","2,878","27,288",812,604,"3,851",329,0,233,3,69,183,5,1,"4,296","4,928",340,0,1,1,0,0,0,0,1,0,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,7,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"12,000,000",0,0,0,0,1,1,1,1,"82,094",0,0,"36,066"
653,Phelps,L0261,2017,Ontario Library Service - North,LSB Library,41 Old Mill Road ,41 Old Mill Road ,Redbridge,Ontario,P0H2A0,http://phelpstownship.ca/Library/Phelps%20Public%20Library%20Redbridge.htm,297,0,"1,993",0,0,"1,993","4,456",0,0,0,0,0,"3,000",0,"6,000",300,127,0,240,"13,116",0,0,0,0,0,"2,748",248,"2,500",0,0,0,"1,412",713,0,0,0,0,0,"4,873",0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,"3,015",1,15,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,18,42,60,3,3,0,12,0,3,0,10,1,10,3,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5,000",0,0,0,0,0,"1,500",0,0,0
